location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,daily_vaccinations_per_million,daily_people_vaccinated,daily_people_vaccinated_per_hundred
North America,OWID_NAM,3/4/2022,946468434,423023484,372332061,133539353,838240,874747,157.66,70.47,62.02,22.24,1457,130793,0.022
North America,OWID_NAM,3/5/2022,946698517,423076256,372393685,133652016,577799,815332,157.7,70.47,62.03,22.26,1358,126051,0.021
North America,OWID_NAM,3/6/2022,947381904,423156105,372503956,133762024,472543,760108,157.81,70.49,62.05,22.28,1266,122628,0.02
North America,OWID_NAM,3/7/2022,947893217,423262095,372611500,134054634,586111,677129,157.9,70.51,62.07,22.33,1128,116947,0.019
North America,OWID_NAM,3/8/2022,948557538,423334975,372727478,134186340,582613,656075,158.01,70.52,62.09,22.35,1093,108263,0.018
North America,OWID_NAM,3/9/2022,949450893,423475129,372972797,134375156,756004,657587,158.16,70.54,62.13,22.38,1095,103771,0.017
North America,OWID_NAM,3/10/2022,950381642,423583660,373106243,134562123,974810,684017,158.31,70.56,62.15,22.41,1139,99264,0.017
North America,OWID_NAM,3/11/2022,951069501,423683783,373231152,134784464,1107336,722459,158.43,70.58,62.17,22.45,1203,93995,0.016
North America,OWID_NAM,3/12/2022,952593835,423763545,373393580,134879944,945286,774955,158.68,70.59,62.2,22.47,1291,92968,0.015
North America,OWID_NAM,3/13/2022,952705308,423786405,373424542,134934001,397440,764228,158.7,70.59,62.2,22.48,1273,91825,0.015
North America,OWID_NAM,3/14/2022,953613607,423910555,373578869,135223228,541251,757817,158.85,70.61,62.23,22.53,1262,91211,0.015
North America,OWID_NAM,3/15/2022,954127146,423980164,373672837,135349196,610667,761823,158.94,70.63,62.25,22.55,1269,91216,0.015
North America,OWID_NAM,3/16/2022,954946873,424097097,373809716,135559745,737827,759226,159.07,70.64,62.27,22.58,1265,90367,0.015
North America,OWID_NAM,3/17/2022,955699137,424166506,373906026,135706071,857128,742419,159.2,70.66,62.28,22.61,1237,89467,0.015
North America,OWID_NAM,3/18/2022,956666312,424313219,374054997,136664948,951532,720158,159.36,70.68,62.31,22.77,1200,92520,0.015
North America,OWID_NAM,3/19/2022,956863237,424355555,374103792,136764501,627073,674703,159.39,70.69,62.32,22.78,1124,94257,0.016
North America,OWID_NAM,3/20/2022,957586253,424412017,374172825,136854328,550057,696504,159.51,70.7,62.33,22.8,1160,96899,0.016
North America,OWID_NAM,3/21/2022,957900285,424469477,374239936,136961944,448334,683231,159.56,70.71,62.34,22.81,1138,97711,0.016
North America,OWID_NAM,3/22/2022,958395393,424564451,374344942,137223076,387034,651282,159.65,70.72,62.36,22.86,1085,97815,0.016
North America,OWID_NAM,3/23/2022,959244776,424762518,374511254,137528367,592548,630528,159.79,70.76,62.38,22.91,1050,99271,0.017
North America,OWID_NAM,3/24/2022,959522174,424820933,374566047,137689662,815174,624535,159.83,70.77,62.39,22.94,1040,104244,0.017
North America,OWID_NAM,3/25/2022,960791557,425032428,374748240,137993133,830558,607253,160.05,70.8,62.42,22.99,1012,106525,0.018
North America,OWID_NAM,3/26/2022,961358224,425082065,374824277,138084468,691404,616440,160.14,70.81,62.44,23,1027,106360,0.018
North America,OWID_NAM,3/27/2022,961594112,425107092,374870715,138135723,361548,589513,160.18,70.81,62.44,23.01,982,105409,0.018
North America,OWID_NAM,3/28/2022,962052207,425184336,374960913,138327228,434093,587481,160.26,70.83,62.46,23.04,979,105722,0.018
North America,OWID_NAM,3/29/2022,963760658,425238379,375028980,138464868,1829312,793518,160.54,70.83,62.47,23.07,1322,106180,0.018
North America,OWID_NAM,3/30/2022,964550021,425464667,375173866,138878299,781289,820479,160.67,70.87,62.5,23.13,1367,108010,0.018
North America,OWID_NAM,3/31/2022,965161210,425548899,375257763,139309520,944153,838906,160.77,70.89,62.51,23.21,1397,108453,0.018
North America,OWID_NAM,4/1/2022,966571586,425825323,375668805,140014828,1036708,868357,161.01,70.93,62.58,23.32,1446,107327,0.018
North America,OWID_NAM,4/2/2022,966949660,425871986,375717166,140288715,655915,863285,161.07,70.94,62.59,23.37,1438,106148,0.018
North America,OWID_NAM,4/3/2022,967206564,425905619,375754252,140468009,518664,885733,161.11,70.95,62.59,23.4,1475,106031,0.018
North America,OWID_NAM,4/4/2022,967982505,426000890,375858901,141032412,853273,945613,161.24,70.96,62.61,23.49,1575,107470,0.018
North America,OWID_NAM,4/5/2022,968592636,426068545,375929702,141491472,870777,808681,161.35,70.97,62.62,23.57,1347,108490,0.018
North America,OWID_NAM,4/6/2022,969236738,426137462,376003615,141980993,907940,826776,161.45,70.98,62.63,23.65,1377,107134,0.018
North America,OWID_NAM,4/7/2022,969900161,426206158,376076846,142489618,920995,823467,161.56,71,62.65,23.74,1372,101427,0.017
North America,OWID_NAM,4/8/2022,971078708,426426284,376232781,143364452,1026237,821973,161.76,71.03,62.67,23.88,1369,97380,0.016
North America,OWID_NAM,4/9/2022,971504591,426472731,376280423,143686631,695927,827689,161.83,71.04,62.68,23.93,1379,95648,0.016
North America,OWID_NAM,4/10/2022,971767935,426502398,376310419,143884600,532547,829670,161.87,71.05,62.68,23.97,1382,93867,0.016
North America,OWID_NAM,4/11/2022,972517608,426590050,376412081,144432069,892553,835283,162,71.06,62.7,24.06,1391,91714,0.015
North America,OWID_NAM,4/12/2022,973209587,426657532,376480275,144975368,957833,847722,162.11,71.07,62.71,24.15,1412,90056,0.015
North America,OWID_NAM,4/13/2022,976535170,426836997,376758582,145515144,967840,856278,162.67,71.1,62.76,24.24,1426,88421,0.015
North America,OWID_NAM,4/14/2022,977219332,426905524,376824761,146050224,1033628,872367,162.78,71.11,62.77,24.33,1453,86518,0.014
North America,OWID_NAM,4/15/2022,978326718,427094759,377189550,146700598,1014771,870729,162.97,71.14,62.83,24.44,1450,83477,0.014
North America,OWID_NAM,4/16/2022,978633183,427132312,377224511,146927079,617464,859520,163.02,71.15,62.84,24.47,1432,81138,0.014
North America,OWID_NAM,4/17/2022,979737309,427165904,377259434,147013004,423077,843883,163.2,71.16,62.84,24.49,1406,77797,0.013
North America,OWID_NAM,4/18/2022,980427471,427238348,377337800,147539156,896985,844514,163.32,71.17,62.86,24.58,1407,75801,0.013
North America,OWID_NAM,4/19/2022,981030482,427303297,377398337,148001560,975045,846974,163.42,71.18,62.87,24.65,1411,74621,0.012
North America,OWID_NAM,4/20/2022,982605189,427389284,377461609,191771123,1049989,858710,163.68,71.19,62.88,31.94,1430,74298,0.012
North America,OWID_NAM,4/21/2022,983923534,427510349,377559513,192831868,1377390,907819,163.9,71.21,62.89,32.12,1512,80621,0.013
North America,OWID_NAM,4/22/2022,985253414,427642509,377639948,193821009,1164670,929233,164.12,71.24,62.91,32.29,1548,81366,0.014
North America,OWID_NAM,4/23/2022,985603761,427681545,377676799,194086851,874694,965979,164.18,71.24,62.91,32.33,1609,83653,0.014
North America,OWID_NAM,4/24/2022,986651426,427730164,377698624,195001884,715222,1007712,164.35,71.25,62.92,32.48,1679,87050,0.015
North America,OWID_NAM,4/25/2022,987377763,427801846,377780644,195557573,712914,981421,164.47,71.26,62.93,32.58,1635,86727,0.014
North America,OWID_NAM,4/26/2022,987965965,427862143,377840673,196013188,924397,974184,164.57,71.27,62.94,32.65,1623,87001,0.014
North America,OWID_NAM,4/27/2022,988560359,427921332,377900531,196475972,987683,965282,164.67,71.28,62.95,32.73,1608,86465,0.014
North America,OWID_NAM,4/28/2022,989176804,427984326,377961711,196953411,1009676,912752,164.77,71.29,62.96,32.81,1520,80305,0.013
North America,OWID_NAM,4/29/2022,990562346,428242224,378426717,197692965,990701,887898,165,71.34,63.04,32.93,1479,79448,0.013
North America,OWID_NAM,4/30/2022,990869743,428277908,378461131,197919482,831885,881783,165.06,71.34,63.04,32.97,1469,90592,0.015
North America,OWID_NAM,5/1/2022,991046548,428299970,378481312,198045814,701357,879805,165.09,71.34,63.05,32.99,1466,102130,0.017
North America,OWID_NAM,5/2/2022,991551854,428362181,378549825,198409331,935221,911561,165.17,71.36,63.06,33.05,1518,114474,0.019
North America,OWID_NAM,5/3/2022,992146670,428415861,378601165,198881780,1114558,938727,165.27,71.36,63.07,33.13,1564,126048,0.021
North America,OWID_NAM,5/4/2022,992830709,428471046,378655980,199441782,1204606,969716,165.38,71.37,63.08,33.22,1615,137570,0.023
North America,OWID_NAM,5/5/2022,993458144,428526637,378712973,199943205,1146351,989241,165.49,71.38,63.08,33.31,1648,148478,0.025
North America,OWID_NAM,5/6/2022,998787035,429400253,378823600,203706098,1103011,1005283,166.37,71.53,63.1,33.93,1675,159895,0.027
North America,OWID_NAM,5/7/2022,999050330,429431867,378853531,203898133,873114,1011176,166.42,71.53,63.11,33.96,1684,144901,0.024
North America,OWID_NAM,5/8/2022,999208704,429450270,378868649,204013043,739689,1016652,166.44,71.54,63.11,33.98,1694,129826,0.022
North America,OWID_NAM,5/9/2022,999637596,429503707,378916067,204327001,1024537,1029411,166.52,71.55,63.12,34.04,1715,116088,0.019
North America,OWID_NAM,5/10/2022,1000223067,429584829,378980195,204725665,1090920,1026034,166.61,71.56,63.13,34.1,1709,104314,0.017
North America,OWID_NAM,5/11/2022,1000768310,429637957,379034967,205116249,1145606,1017604,166.7,71.57,63.14,34.17,1695,89621,0.015
North America,OWID_NAM,5/12/2022,1001310906,429689858,379087126,205508955,1145159,1017433,166.8,71.58,63.15,34.23,1695,74984,0.012
North America,OWID_NAM,5/13/2022,1005895379,429824704,379202957,210741979,1128015,1021007,167.56,71.6,63.17,35.1,1701,60965,0.01
North America,OWID_NAM,5/14/2022,1006195617,429858485,379235500,210937710,817458,1013056,167.61,71.6,63.17,35.14,1688,106311,0.018
North America,OWID_NAM,5/15/2022,1006375207,429878881,379255188,211044951,697379,1007011,167.64,71.61,63.18,35.16,1677,151786,0.025
North America,OWID_NAM,5/16/2022,1008093778,430865838,379301333,211399269,922861,992483,167.93,71.77,63.18,35.21,1653,196473,0.033
North America,OWID_NAM,5/17/2022,1008700940,430927050,379363622,211768439,566514,917569,168.03,71.78,63.19,35.28,1528,194414,0.032
North America,OWID_NAM,5/18/2022,1009210671,430981338,379416783,212126987,591271,838379,168.11,71.79,63.2,35.34,1397,195087,0.032
North America,OWID_NAM,5/19/2022,1009816817,431036507,379475454,212567096,686029,772791,168.21,71.8,63.21,35.41,1287,195902,0.033
North America,OWID_NAM,5/20/2022,1010979542,431203298,379609702,213222580,729234,715820,168.41,71.83,63.23,35.52,1192,196809,0.033
North America,OWID_NAM,5/21/2022,1011315156,431238352,379643530,213435460,527358,674378,168.46,71.83,63.24,35.55,1123,165632,0.028
North America,OWID_NAM,5/22/2022,1011527231,431260578,379664788,213554583,402771,632291,168.5,71.84,63.24,35.57,1053,134445,0.022
North America,OWID_NAM,5/23/2022,1012094617,431321115,379725094,213918569,651085,593466,168.59,71.85,63.25,35.63,989,103590,0.017
North America,OWID_NAM,5/24/2022,1012603379,431374313,379772871,214256381,687088,610689,168.68,71.86,63.26,35.69,1017,116558,0.019
North America,OWID_NAM,5/25/2022,1013178438,431427422,379832523,214601882,754023,633942,168.77,71.87,63.27,35.75,1056,129433,0.022
North America,OWID_NAM,5/26/2022,1013797948,431480433,379884351,214995856,777106,646951,168.88,71.87,63.28,35.81,1078,141973,0.024
North America,OWID_NAM,5/27/2022,1014554119,431593805,380022829,215458347,759026,651209,169,71.89,63.3,35.89,1085,154210,0.026
North America,OWID_NAM,5/28/2022,1014975706,431622483,380049890,215625988,518661,649967,169.07,71.9,63.31,35.92,1083,152961,0.025
North America,OWID_NAM,5/29/2022,1015149155,431641409,380067301,215712296,361879,644123,169.1,71.9,63.31,35.93,1073,152078,0.025
North America,OWID_NAM,5/30/2022,1015222149,431649661,380075284,215748813,250979,586966,169.11,71.9,63.31,35.94,978,145058,0.024
North America,OWID_NAM,5/31/2022,1015727846,431701789,380124591,216029415,698248,588560,169.2,71.91,63.32,35.99,980,144990,0.024
North America,OWID_NAM,6/1/2022,1016251604,431755602,380173330,216333245,711786,582527,169.28,71.92,63.33,36.04,970,144694,0.024
